state,date,zhvi,RegionID,SizeRank,RegionType,StateName,mortgage_rate,cpi,unemployment_rate,median_household_income,monthly_rate,loan_amount,monthly_payment,monthly_income,affordability_ratio
South Carolina,2025-08-31,300650.5562145102,51,22,state,,6.5875,323.291,4.3,83730.0,0.005489583333333333,240520.44497160814,1834.770314550336,6977.5,3.8029283255054405
South Carolina,2025-09-30,300608.0519746218,51,22,state,,6.3525,324.245,4.4,83730.0,0.00529375,240486.44157969742,1797.3933626339467,6977.5,3.8820105520891603
South Carolina,2025-10-31,300854.707490756,51,22,state,,6.254,324.245,4.4,83730.0,0.0052116666666666665,240683.7659926048,1783.4122561084896,6977.5,3.9124436742547206
South Carolina,2025-11-30,301358.89639081777,51,22,state,,6.2375,325.063,4.5,83730.0,0.005197916666666667,241087.11711265423,1783.814314125766,6977.5,3.9115618395626677
South Carolina,2025-12-31,301858.6169956259,51,22,state,,6.19,326.031,4.4,83730.0,0.005158333333333333,241486.89359650074,1779.3242611167946,6977.5,3.921432508103141
South Carolina,2026-01-31,302513.7061047077,51,22,state,,6.1025,326.588,4.3,83730.0,0.005085416666666667,242010.96488376614,1769.4783604044337,6977.5,3.9432525178805893
South Carolina,2026-02-28,303340.3801173402,51,22,state,,6.0475,327.46,4.4,83730.0,0.005039583333333333,242672.30409387217,1765.702605916036,6977.5,3.9516847155470525
South Carolina,2026-03-31,304083.413471387,51,22,state,,6.1775,330.293,4.3,83730.0,0.005147916666666667,243266.73077710962,1790.4667126328086,6977.5,3.8970286075522007
South Dakota,2000-01-31,107458.53118908264,52,46,state,,8.21,169.3,4.0,71790.0,0.006841666666666667,85966.82495126611,750.8827514018697,5982.5,7.967289152442108
South Dakota,2000-02-29,107230.21731133648,52,46,state,,8.325,170.0,4.1,71790.0,0.006937499999999999,85784.1738490692,756.2266773147118,5982.5,7.9109877758389615
South Dakota,2000-03-31,106910.70893251286,52,46,state,,8.24,171.0,4.0,71790.0,0.006866666666666667,85528.56714601029,748.8570952506593,5982.5,7.988840645220198
South Dakota,2000-04-30,106480.04590556036,52,46,state,,8.1525,170.9,3.8,71790.0,0.00679375,85184.03672444829,740.6098767394208,5982.5,8.077802076227114
South Dakota,2000-05-31,106300.877501817,52,46,state,,8.515,171.2,4.0,71790.0,0.007095833333333333,85040.70200145361,761.0945512108771,5982.5,7.860390000798238
South Dakota,2000-06-30,106178.10961018364,52,46,state,,8.288,172.2,4.0,71790.0,0.006906666666666668,84942.48768814692,746.5932583604238,5982.5,8.013064587722143
South Dakota,2000-07-31,106092.49688953736,52,46,state,,8.1475,172.7,4.0,71790.0,0.006789583333333334,84873.99751162989,737.616977079264,5982.5,8.11057796376767
South Dakota,2000-08-31,105935.19416561688,52,46,state,,8.0275,172.7,4.1,71790.0,0.006689583333333333,84748.15533249351,729.4125907728043,5982.5,8.201805227493551
South Dakota,2000-09-30,106154.3395256285,52,46,state,,7.912000000000001,173.6,3.9,71790.0,0.006593333333333334,84923.47162050281,724.090834939411,5982.5,8.262084964106183
South Dakota,2000-10-31,106399.96549923978,52,46,state,,7.795,173.9,3.9,71790.0,0.0064958333333333335,85119.97239939183,718.8589346285492,5982.5,8.322216935498332
South Dakota,2000-11-30,106440.07131829255,52,46,state,,7.745,174.2,3.9,71790.0,0.006454166666666667,85152.05705463405,716.1856468994026,5982.5,8.353281060434766
South Dakota,2000-12-31,106338.53982621033,52,46,state,,7.382,174.6,3.9,71790.0,0.006151666666666666,85070.83186096826,694.307539998657,5982.5,8.616498677245492
South Dakota,2001-01-31,106399.5251477518,52,46,state,,7.0325,175.6,4.2,70610.0,0.0058604166666666666,85119.62011820145,674.5615950813092,5884.166666666667,8.722949408285556
South Dakota,2001-02-28,106618.77137304796,52,46,state,,7.05,176.0,4.2,70610.0,0.005874999999999999,85295.01709843837,676.9557246135146,5884.166666666667,8.692099723399247
South Dakota,2001-03-31,107068.79912927865,52,46,state,,6.952,176.1,4.3,70610.0,0.0057933333333333335,85655.03930342292,674.1753616284678,5884.166666666667,8.727946765146514
South Dakota,2001-04-30,107473.68784364918,52,46,state,,7.0775,176.4,4.4,70610.0,0.005897916666666666,85978.95027491935,683.9758619825009,5884.166666666667,8.602886437558537
South Dakota,2001-05-31,108066.24047730134,52,46,state,,7.145,177.3,4.3,70610.0,0.005954166666666667,86452.99238184108,691.6835711087988,5884.166666666667,8.507021002731195
South Dakota,2001-06-30,108371.51057039273,52,46,state,,7.159999999999999,177.7,4.5,70610.0,0.005966666666666666,86697.20845631418,694.5161783910372,5884.166666666667,8.472324835251962
South Dakota,2001-07-31,108663.419872735,52,46,state,,7.1275,177.4,4.6,70610.0,0.005939583333333334,86930.73589818801,694.4785841595017,5884.166666666667,8.472783467884797
South Dakota,2001-08-31,108733.21296830144,52,46,state,,6.95,177.4,4.9,70610.0,0.005791666666666667,86986.57037464116,684.5389943946126,5884.166666666667,8.595809318168152
South Dakota,2001-09-30,108824.38881018698,52,46,state,,6.8175,178.1,5.0,70610.0,0.00568125,87059.5110481496,677.4024902586957,5884.166666666667,8.686367043645708
South Dakota,2001-10-31,109033.05232451369,52,46,state,,6.6175,177.6,5.3,70610.0,0.005514583333333333,87226.44185961096,667.1210267128246,5884.166666666667,8.82023865393711
South Dakota,2001-11-30,109281.80423242065,52,46,state,,6.658,177.5,5.5,70610.0,0.005548333333333333,87425.44338593652,670.9854662104719,5884.166666666667,8.769439820952762
South Dakota,2001-12-31,109447.170601182,52,46,state,,7.065,177.4,5.7,70610.0,0.0058875,87557.7364809456,695.7982025802138,5884.166666666667,8.456714381909203
South Dakota,2002-01-31,109577.42454306711,52,46,state,,6.9975,177.7,5.7,70040.0,0.00583125,87661.9396344537,692.6473200217945,5836.666666666667,8.426606871853648
South Dakota,2002-02-28,110043.84183433268,52,46,state,,6.8925,178.0,5.7,70040.0,0.00574375,88035.07346746615,689.4013897639782,5836.666666666667,8.466282130160623
South Dakota,2002-03-31,110414.36073765167,52,46,state,,7.014,178.5,5.7,70040.0,0.005845,88331.48859012134,698.9167166494653,5836.666666666667,8.35101883761923
South Dakota,2002-04-30,110669.31780455596,52,46,state,,6.985,179.3,5.9,70040.0,0.005820833333333334,88535.45424364478,698.8062724210591,5836.666666666667,8.35233869101541
South Dakota,2002-05-31,110773.0321959186,52,46,state,,6.806,179.5,5.8,70040.0,0.005671666666666666,88618.42575673488,688.8530945985055,5836.666666666667,8.473020898699072
South Dakota,2002-06-30,111126.05448172311,52,46,state,,6.65,179.6,5.8,70040.0,0.005541666666666667,88900.84358537849,681.8382412525408,5836.666666666667,8.560192599266179
South Dakota,2002-07-31,111549.72965307576,52,46,state,,6.485,180.0,5.8,70040.0,0.005404166666666667,89239.78372246062,674.7258258241093,5836.666666666667,8.650427245078058
South Dakota,2002-08-31,111940.94367864018,52,46,state,,6.29,180.5,5.7,70040.0,0.005241666666666666,89552.75494291214,665.6645090153539,5836.666666666667,8.768180648988213
South Dakota,2002-09-30,112437.20047838287,52,46,state,,6.0925,180.8,5.7,70040.0,0.005077083333333334,89949.7603827063,657.0923758733035,5836.666666666667,8.882566410711265
South Dakota,2002-10-31,112774.44991005235,52,46,state,,6.1125,181.2,5.7,70040.0,0.00509375,90219.55992804188,660.2289310100739,5836.666666666667,8.840367927738704
South Dakota,2002-11-30,112994.96647477474,52,46,state,,6.068,181.5,5.9,70040.0,0.005056666666666667,90395.9731798198,658.9227804504566,5836.666666666667,8.85789175884399
South Dakota,2002-12-31,113115.01598068724,52,46,state,,6.0475,181.8,6.0,70040.0,0.005039583333333333,90492.01278454979,658.4269407458169,5836.666666666667,8.864562346211605
South Dakota,2003-01-31,113573.5220318015,52,46,state,,5.916,182.6,5.8,70080.0,0.00493,90858.81762544121,653.4209128527569,5840.0,8.937577425404498
South Dakota,2003-02-28,114407.1141685443,52,46,state,,5.8425,183.6,5.9,70080.0,0.004868750000000001,91525.69133483544,653.916522309026,5840.0,8.930803551772238
South Dakota,2003-03-31,114969.56636870369,52,46,state,,5.745,183.9,5.9,70080.0,0.0047875,91975.65309496295,651.422404690661,5840.0,8.964997147700537
South Dakota,2003-04-30,115231.3521976448,52,46,state,,5.8125,183.2,6.0,70080.0,0.00484375,92185.08175811585,656.8641458893865,5840.0,8.890727308753787
South Dakota,2003-05-31,115054.18083189128,52,46,state,,5.484,182.9,6.1,70080.0,0.00457,92043.34466551302,636.7425535988713,5840.0,9.171681658454109
South Dakota,2003-06-30,115138.89089098934,52,46,state,,5.23,183.1,6.3,70080.0,0.004358333333333334,92111.11271279148,622.6394321388959,5840.0,9.379425231611794
South Dakota,2003-07-31,115421.64821589248,52,46,state,,5.6325,183.7,6.2,70080.0,0.00469375,92337.318572714,647.4046546170761,5840.0,9.020633321603498
South Dakota,2003-08-31,116026.50255330096,52,46,state,,6.264,184.5,6.1,70080.0,0.00522,92821.20204264077,688.3880470629654,5840.0,8.483587164124348
South Dakota,2003-09-30,116874.11273598402,52,46,state,,6.1475,185.1,6.1,70080.0,0.005122916666666667,93499.29018878721,686.3467927929016,5840.0,8.508818080486263
South Dakota,2003-10-31,117866.1222354136,52,46,state,,5.952,184.9,6.0,70080.0,0.00496,94292.89778833088,680.2930865925736,5840.0,8.584535276186875
South Dakota,2003-11-30,118598.18161296654,52,46,state,,5.9325,185.0,5.8,70080.0,0.00494375,94878.54529037324,683.3321017485147,5840.0,8.546356866678105
South Dakota,2003-12-31,118983.12063415826,52,46,state,,5.876,185.5,5.7,70080.0,0.004896666666666667,95186.4965073266,682.108029469491,5840.0,8.561693672690021
South Dakota,2004-01-31,119158.06434641832,52,46,state,,5.7125,186.3,5.7,69970.0,0.004760416666666667,95326.45147713466,673.188542428024,5830.833333333333,8.661516003084314
South Dakota,2004-02-29,119600.5724816598,52,46,state,,5.635,186.7,5.6,69970.0,0.004695833333333333,95680.45798532784,670.9954966633685,5830.833333333333,8.68982483836043
South Dakota,2004-03-31,120178.91443216975,52,46,state,,5.445,187.1,5.8,69970.0,0.004537500000000001,96143.13154573581,662.7559813051698,5830.833333333333,8.797858484582264
South Dakota,2004-04-30,120671.2657252552,52,46,state,,5.83,187.4,5.6,69970.0,0.004858333333333333,96537.01258020417,688.9507283932129,5830.833333333333,8.463353173211878
South Dakota,2004-05-31,121251.25549791384,52,46,state,,6.27,188.2,5.6,69970.0,0.005225,97001.00439833108,719.7654504966855,5830.833333333333,8.101018643378444
South Dakota,2004-06-30,122023.0788048554,52,46,state,,6.2875,188.9,5.6,69970.0,0.005239583333333333,97618.46304388432,725.4596165087942,5830.833333333333,8.037433374160326
South Dakota,2004-07-31,123071.8931585455,52,46,state,,6.056,189.1,5.5,69970.0,0.005046666666666667,98457.5145268364,716.9239106140296,5830.833333333333,8.133127165948967
South Dakota,2004-08-31,124004.51206971034,52,46,state,,5.8675,189.2,5.4,69970.0,0.0048895833333333335,99203.60965576828,710.3558924044746,5830.833333333333,8.208326834027687
South Dakota,2004-09-30,124832.6390960376,52,46,state,,5.754,189.8,5.4,69970.0,0.004795,99866.11127683008,707.8779467777613,5830.833333333333,8.23706030096729
South Dakota,2004-10-31,125531.72321065515,52,46,state,,5.7225,190.8,5.5,69970.0,0.0047687499999999996,100425.37856852413,709.8337495391552,5830.833333333333,8.214364753886217
South Dakota,2004-11-30,126192.20338926476,52,46,state,,5.73,191.7,5.4,69970.0,0.004775000000000001,100953.76271141181,714.0489442392989,5830.833333333333,8.165873474604913
South Dakota,2004-12-31,126721.3472383223,52,46,state,,5.752,191.7,5.4,69970.0,0.004793333333333333,101377.07779065784,718.4592642437046,5830.833333333333,8.115746603213802
South Dakota,2005-01-31,127351.48360658978,52,46,state,,5.71,191.6,5.3,71060.0,0.004758333333333333,101881.18688527183,719.3161157808287,5921.666666666667,8.232356451848165
South Dakota,2005-02-28,128114.27018569832,52,46,state,,5.6275,192.4,5.4,71060.0,0.004689583333333334,102491.41614855867,718.2744539721728,5921.666666666667,8.244295246641311
South Dakota,2005-03-31,128881.82959538714,52,46,state,,5.928,193.1,5.2,71060.0,0.00494,103105.46367630972,742.2865103517926,5921.666666666667,7.977602427208606
South Dakota,2005-04-30,129590.33914887664,52,46,state,,5.855,193.7,5.2,71060.0,0.004879166666666667,103672.27131910132,741.5264398305308,5921.666666666667,7.985779533390625
South Dakota,2005-05-31,130223.2812610583,52,46,state,,5.72,193.6,5.1,71060.0,0.0047666666666666664,104178.62500884665,736.1974916056682,5921.666666666667,8.043584410687599
South Dakota,2005-06-30,130959.76326625784,52,46,state,,5.582,193.7,5.0,71060.0,0.004651666666666667,104767.81061300628,731.2211229754466,5921.666666666667,8.098325500459467
South Dakota,2005-07-31,131660.09290749978,52,46,state,,5.695,194.9,5.0,71060.0,0.004745833333333334,105328.07432599983,742.6509914871397,5921.666666666667,7.973687148533499
South Dakota,2005-08-31,132457.94002469952,52,46,state,,5.82,196.1,4.9,71060.0,0.00485,105966.35201975962,755.5689900244746,5921.666666666667,7.837360644558547
South Dakota,2005-09-30,133357.56413347222,52,46,state,,5.774,198.8,5.0,71060.0,0.004811666666666666,106686.05130677778,757.5759203471447,5921.666666666667,7.816598320539513
South Dakota,2005-10-31,134234.15958548273,52,46,state,,6.065,199.1,5.0,71060.0,0.005054166666666667,107387.32766838619,782.5699806340552,5921.666666666667,7.566948404881061
South Dakota,2005-11-30,134834.80235231912,52,46,state,,6.33,198.1,5.0,71060.0,0.005274999999999999,107867.8418818553,804.6182287085676,5921.666666666667,7.359597950162141
South Dakota,2005-12-31,135194.8290591304,52,46,state,,6.272,198.1,4.9,71060.0,0.005226666666666667,108155.86324730433,802.6773919182683,5921.666666666667,7.3773931174451635
South Dakota,2006-01-31,135611.06431810698,52,46,state,,6.145,199.3,4.7,71850.0,0.005120833333333333,108488.85145448559,796.2045481394682,5987.5,7.520052496549155
South Dakota,2006-02-28,136126.37493604425,52,46,state,,6.2525,199.4,4.8,71850.0,0.005210416666666666,108901.0999488354,806.8262572263526,5987.5,7.421052483571101
South Dakota,2006-03-31,136577.83310531356,52,46,state,,6.324,199.7,4.7,71850.0,0.00527,109262.26648425085,814.59180058979,5987.5,7.350307228313448
South Dakota,2006-04-30,136817.88185349855,52,46,state,,6.5075,200.7,4.7,71850.0,0.005422916666666667,109454.30548279884,829.183505650149,5987.5,7.2209588820815975
South Dakota,2006-05-31,137140.12746921176,52,46,state,,6.5975,201.3,4.6,71850.0,0.0054979166666666674,109712.10197536941,837.6449879755767,5987.5,7.1480162669755964
South Dakota,2006-06-30,137584.55984673373,52,46,state,,6.682,201.8,4.6,71850.0,0.005568333333333334,110067.64787738699,846.5131642816223,5987.5,7.073132767026938
South Dakota,2006-07-31,138172.62452590335,52,46,state,,6.7625,202.9,4.7,71850.0,0.005635416666666667,110538.09962072269,856.039339693796,5987.5,6.994421543923109
South Dakota,2006-08-31,138551.9751188477,52,46,state,,6.523999999999999,203.8,4.7,71850.0,0.005436666666666666,110841.58009507817,840.8965553481095,5987.5,7.120376414815173
South Dakota,2006-09-30,138915.0783305644,52,46,state,,6.4025,202.8,4.5,71850.0,0.005335416666666666,111132.06266445153,834.2346214477783,5987.5,7.17723748938752
South Dakota,2006-10-31,139080.6836376675,52,46,state,,6.3575,201.9,4.4,71850.0,0.005297916666666666,111264.54691013401,831.9536927736981,5987.5,7.196914986984348
South Dakota,2006-11-30,139383.15776267403,52,46,state,,6.24,202.0,4.5,71850.0,0.005200000000000001,111506.52621013923,825.2229646280509,5987.5,7.255614853979154
South Dakota,2006-12-31,139780.27830001863,52,46,state,,6.135,203.1,4.4,71850.0,0.0051125,111824.22264001491,819.9593471423675,5987.5,7.302191286515581
South Dakota,2007-01-31,140450.75833682928,52,46,state,,6.2175,203.437,4.6,73010.0,0.00518125,112360.60666946344,829.9010759104781,6084.166666666667,7.331195058389067
South Dakota,2007-02-28,140937.6167476955,52,46,state,,6.285,204.226,4.5,73010.0,0.0052375,112750.0933981564,837.7279416456355,6084.166666666667,7.262699934199294
South Dakota,2007-03-31,141184.05769827656,52,46,state,,6.156000000000001,205.288,4.4,73010.0,0.00513,112947.24615862126,829.729293344868,6084.166666666667,7.332712868482334
South Dakota,2007-04-30,141261.08013810974,52,46,state,,6.18,205.904,4.5,73010.0,0.005149999999999999,113008.8641104878,831.9393432667215,6084.166666666667,7.313233489807526
South Dakota,2007-05-31,141396.59172346548,52,46,state,,6.2620000000000005,206.755,4.4,73010.0,0.005218333333333334,113117.27337877238,838.7621743852841,6084.166666666667,7.253744687671042
South Dakota,2007-06-30,141780.00941757267,52,46,state,,6.657500000000001,207.234,4.6,73010.0,0.005547916666666667,113424.00753405814,870.4854640721517,6084.166666666667,6.989394904085809
South Dakota,2007-07-31,142127.64959523882,52,46,state,,6.695,207.603,4.7,73010.0,0.005579166666666667,113702.11967619107,875.4453217131188,6084.166666666667,6.949796310249098
South Dakota,2007-08-31,142567.93545205888,52,46,state,,6.572,207.667,4.6,73010.0,0.005476666666666667,114054.3483616471,868.8780274890037,6084.166666666667,7.002325383056906
South Dakota,2007-09-30,142923.12459699693,52,46,state,,6.3825,208.547,4.7,73010.0,0.0053187500000000006,114338.49967759755,856.80756590042,6084.166666666667,7.10097215384975
South Dakota,2007-10-31,143338.89189797043,52,46,state,,6.375,209.19,4.7,73010.0,0.0053125,114671.11351837635,858.7374517913136,6084.166666666667,7.085013765237775
South Dakota,2007-11-30,143808.71592098096,52,46,state,,6.208,210.834,4.7,73010.0,0.005173333333333334,115046.97273678478,849.0330792276866,6084.166666666667,7.165994842275239
South Dakota,2007-12-31,144373.23332842562,52,46,state,,6.095,211.445,5.0,73010.0,0.005079166666666667,115498.5866627405,843.9156703680502,6084.166666666667,7.20944862181932
South Dakota,2008-01-31,145027.0115205194,52,46,state,,5.758,212.174,5.0,70520.0,0.004798333333333333,116021.60921641551,822.6873788782731,5876.666666666667,7.143256135373621
South Dakota,2008-02-29,145567.29293493216,52,46,state,,5.9175,212.687,4.9,70520.0,0.004931250000000001,116453.83434794574,837.6020793503926,5876.666666666667,7.016060264826887
South Dakota,2008-03-31,145904.67166224867,52,46,state,,5.97,213.448,5.1,70520.0,0.004974999999999999,116723.73732979894,843.4727242327125,5876.666666666667,6.967227863844126
South Dakota,2008-04-30,145985.41741361652,52,46,state,,5.9175,213.942,5.0,70520.0,0.004931250000000001,116788.33393089322,840.0079902230352,5876.666666666667,6.995965199219499
South Dakota,2008-05-31,145979.6174410335,52,46,state,,6.036,215.208,5.4,70520.0,0.00503,116783.69395282681,848.8621224801117,5876.666666666667,6.922993158767493
South Dakota,2008-06-30,146050.90230416003,52,46,state,,6.32,217.463,5.6,70520.0,0.005266666666666667,116840.72184332804,870.7871186208037,5876.666666666667,6.748683508288945
South Dakota,2008-07-31,146150.19280488967,52,46,state,,6.425999999999999,219.016,5.8,70520.0,0.0053549999999999995,116920.15424391173,879.4842531908481,5876.666666666667,6.681946430928798
South Dakota,2008-08-31,146329.7422010623,52,46,state,,6.4775,218.69,6.1,70520.0,0.005397916666666666,117063.79376084985,884.5211908198843,5876.666666666667,6.6438958474465055
South Dakota,2008-09-30,146502.62908679378,52,46,state,,6.0375,218.877,6.1,70520.0,0.00503125,117202.10326943503,852.0166239168618,5876.666666666667,6.897361508805608
South Dakota,2008-10-31,146726.2562234057,52,46,state,,6.2,216.995,6.5,70520.0,0.005166666666666667,117381.00497872458,865.6484971093107,5876.666666666667,6.7887447229341
South Dakota,2008-11-30,146979.40711529486,52,46,state,,6.0875,213.153,6.8,70520.0,0.005072916666666667,117583.5256922359,858.5803357069483,5876.666666666667,6.844632263593442
South Dakota,2008-12-31,147190.2693836549,52,46,state,,5.286,211.398,7.3,70520.0,0.004405,117752.21550692392,800.0504355000758,5876.666666666667,7.345370249056143
South Dakota,2009-01-31,147459.73655387014,52,46,state,,5.047499999999999,211.933,7.8,70070.0,0.004206249999999999,117967.78924309612,784.1653585533412,5839.166666666667,7.446346109242812
South Dakota,2009-02-28,147502.2803445745,52,46,state,,5.13,212.705,8.3,70070.0,0.004275,118001.82427565962,790.3699158948394,5839.166666666667,7.3878908460928585
South Dakota,2009-03-31,147423.6457231271,52,46,state,,5.0025,212.495,8.7,70070.0,0.004168750000000001,117938.91657850168,780.7254622386151,5839.166666666667,7.479154900268934
South Dakota,2009-04-30,147095.89098283258,52,46,state,,4.8100000000000005,212.709,9.0,70070.0,0.004008333333333333,117676.71278626607,765.2163292762809,5839.166666666667,7.630739757199351
South Dakota,2009-05-31,146730.48650996326,52,46,state,,4.8575,213.022,9.4,70070.0,0.004047916666666667,117384.38920797061,766.6920597517228,5839.166666666667,7.6160520934018265
South Dakota,2009-06-30,146351.08721107923,52,46,state,,5.42,214.79,9.5,70070.0,0.004516666666666666,117080.86976886338,805.2586629541554,5839.166666666667,7.251293199684707
South Dakota,2009-07-31,145912.75639191564,52,46,state,,5.222,214.726,9.5,70070.0,0.004351666666666667,116730.20511353252,788.4783550941855,5839.166666666667,7.405614407727357
South Dakota,2009-08-31,145495.8989823508,52,46,state,,5.1925,215.445,9.6,70070.0,0.004327083333333333,116396.71918588065,784.1037765393802,5839.166666666667,7.446930931053111
South Dakota,2009-09-30,145072.15031181878,52,46,state,,5.0575,215.861,9.8,70070.0,0.004214583333333333,116057.72024945503,772.1799047229282,5839.166666666667,7.561925182139858
South Dakota,2009-10-31,144734.38702612687,52,46,state,,4.952,216.509,10.0,70070.0,0.0041266666666666665,115787.5096209015,762.9145252439871,5839.166666666667,7.653762608333152
South Dakota,2009-11-30,144444.83378451955,52,46,state,,4.875,217.234,9.9,70070.0,0.0040625,115555.86702761565,755.9759852350572,5839.166666666667,7.724010789643116
South Dakota,2009-12-31,144344.6438877519,52,46,state,,4.93,217.347,9.9,70070.0,0.004108333333333333,115475.71511020153,759.3125082830793,5839.166666666667,7.690070429459812
South Dakota,2010-01-31,144425.2158140637,52,46,state,,5.03,217.488,9.8,68420.0,0.004191666666666667,115540.17265125096,766.789970208768,5701.666666666667,7.435760623100376
South Dakota,2010-02-28,144499.5275279384,52,46,state,,4.99,217.281,9.8,68420.0,0.004158333333333333,115599.62202235073,764.3569911761689,5701.666666666667,7.459428948105935
South Dakota,2010-03-31,144619.87297329595,52,46,state,,4.9675,217.353,9.9,68420.0,0.004139583333333334,115695.89837863676,763.4044824685942,5701.666666666667,7.468736164908789
South Dakota,2010-04-30,144750.50599242194,52,46,state,,5.098000000000001,217.403,9.9,68420.0,0.004248333333333334,115800.40479393756,773.3462378189614,5701.666666666667,7.37272180019503
South Dakota,2010-05-31,144998.60684209425,52,46,state,,4.8875,217.29,9.6,68420.0,0.0040729166666666665,115998.8854736754,759.7546637641813,5701.666666666667,7.504615553681413
South Dakota,2010-06-30,145178.36389721782,52,46,state,,4.7375,217.199,9.4,68420.0,0.003947916666666666,116142.69111777426,750.15885611767,5701.666666666667,7.600612350528997
South Dakota,2010-07-31,145279.2763077441,52,46,state,,4.564,217.605,9.4,68420.0,0.0038033333333333335,116223.42104619528,738.5941827684558,5701.666666666667,7.719620326950369
South Dakota,2010-08-31,145339.8869669769,52,46,state,,4.4275,217.923,9.5,68420.0,0.0036895833333333333,116271.90957358152,729.4744376298211,5701.666666666667,7.816129493436799
South Dakota,2010-09-30,145296.78931857485,52,46,state,,4.346,218.275,9.5,68420.0,0.0036216666666666667,116237.43145485989,723.6666320720179,5701.666666666667,7.878858045923068
South Dakota,2010-10-31,145257.3084528721,52,46,state,,4.225,219.035,9.4,68420.0,0.003520833333333333,116205.84676229768,715.2207546900054,5701.666666666667,7.971897668347044
South Dakota,2010-11-30,145207.81895951802,52,46,state,,4.3,219.59,9.8,68420.0,0.003583333333333333,116166.25516761442,720.081440838985,5701.666666666667,7.9180858487666494
South Dakota,2010-12-31,145180.347648374,52,46,state,,4.714,220.472,9.3,68420.0,0.003928333333333333,116144.2781186992,748.5262012371097,5701.666666666667,7.617190496796727
South Dakota,2011-01-31,145126.53578945785,52,46,state,,4.755,221.187,9.1,67410.0,0.0039625,116101.22863156628,751.1154552433545,5617.5,7.478876863451014
South Dakota,2011-02-28,144949.03194319524,52,46,state,,4.9525,221.898,9.0,67410.0,0.004127083333333333,115959.2255545562,764.0812900599326,5617.5,7.351966437444604
South Dakota,2011-03-31,144781.045526247,52,46,state,,4.836,223.046,9.0,67410.0,0.00403,115824.83642099761,754.9967426682714,5617.5,7.4404294515853335
South Dakota,2011-04-30,144516.32172701132,52,46,state,,4.84,224.093,9.1,67410.0,0.004033333333333333,115613.05738160906,753.8963974162741,5617.5,7.451289088596376
South Dakota,2011-05-31,144326.81930150205,52,46,state,,4.6375,224.806,9.0,67410.0,0.003864583333333333,115461.45544120164,738.823876015609,5617.5,7.603300573195498
South Dakota,2011-06-30,144296.38808178317,52,46,state,,4.51,224.806,9.1,67410.0,0.0037583333333333336,115437.11046542654,729.8853701955218,5617.5,7.6964140252532856
South Dakota,2011-07-31,144345.36413434395,52,46,state,,4.545,225.395,9.0,67410.0,0.0037874999999999996,115476.29130747517,732.5384195145749,5617.5,7.66853976576751
South Dakota,2011-08-31,144444.74571000226,52,46,state,,4.27,226.106,9.0,67410.0,0.003558333333333333,115555.79656800181,714.2636134634454,5617.5,7.864743344212777
South Dakota,2011-09-30,144423.25798552873,52,46,state,,4.106,226.597,9.0,67410.0,0.0034216666666666666,115538.606388423,703.1061387915651,5617.5,7.98954765158906
South Dakota,2011-10-31,144454.88704547466,52,46,state,,4.0675,226.75,8.8,67410.0,0.003389583333333333,115563.90963637974,700.6812495604925,5617.5,8.017197553842948
South Dakota,2011-11-30,144544.0982889596,52,46,state,,3.9925,227.169,8.6,67410.0,0.0033270833333333334,115635.27863116768,696.1047335184727,5617.5,8.069906336660368
South Dakota,2011-12-31,144698.22356880724,52,46,state,,3.958,227.223,8.5,67410.0,0.0032983333333333337,115758.5788550458,694.5481387775101,5617.5,8.087992302286619
South Dakota,2012-01-31,144857.6664520674,52,46,state,,3.915,227.842,8.3,67400.0,0.0032624999999999998,115886.13316165394,692.4520519863692,5616.666666666667,8.111271604372732
South Dakota,2012-02-29,145081.60923931867,52,46,state,,3.89,228.329,8.3,67400.0,0.003241666666666667,116065.28739145494,691.8599367703464,5616.666666666667,8.118213482465373
South Dakota,2012-03-31,145628.78263850688,52,46,state,,3.954,228.807,8.2,67400.0,0.0032949999999999998,116503.02611080551,698.7468780219308,5616.666666666667,8.038199301250234
South Dakota,2012-04-30,146427.8966498269,52,46,state,,3.91,229.187,8.2,67400.0,0.0032583333333333336,117142.31731986153,699.6222834177983,5616.666666666667,8.028141469748647
South Dakota,2012-06-30,149276.14205376597,52,46,state,,3.675,228.524,8.2,67400.0,0.0030624999999999997,119420.91364301278,697.2630353980685,5616.666666666667,8.055305360422704
South Dakota,2012-07-31,150963.92747870204,52,46,state,,3.55,228.59,8.2,67400.0,0.002958333333333333,120771.14198296164,696.6567175711432,5616.666666666667,8.062316094860721
South Dakota,2012-08-31,152444.0264756284,52,46,state,,3.6019999999999994,229.918,8.1,67400.0,0.0030016666666666664,121955.22118050273,707.0448358130236,5616.666666666667,7.943862089322977
South Dakota,2012-09-30,153581.83061418904,52,46,state,,3.4975,231.015,7.8,67400.0,0.0029145833333333333,122865.46449135123,705.1312246023076,5616.666666666667,7.965420436223703
South Dakota,2012-10-31,154203.39079261993,52,46,state,,3.3825000000000003,231.638,7.8,67400.0,0.00281875,123362.71263409595,700.0975453919498,5616.666666666667,8.02269155724889
South Dakota,2012-11-30,154461.45972167642,52,46,state,,3.3519999999999994,231.249,7.7,67400.0,0.002793333333333333,123569.16777734115,699.1840807446097,5616.666666666667,8.033172981691873
South Dakota,2012-12-31,154740.3755263931,52,46,state,,3.345,231.221,7.9,67400.0,0.0027875,123792.30042111449,699.9678121498474,5616.666666666667,8.02417849674531
